Territory,LOCATION_NAME,subcategory,BRAND,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,WS_TERRITORY,WEIGHT FACTOR,AWS
NAIROBI,BABA DOGO,bar soap,WHITEWASH,509.3,0.007463157,0.00145367,,0.012758667,
RIFT VALLEY,GILGIL,bathing soap,AFRISENSE,12.74,0.011412468,0.006154426,,0.011412468,
NAIROBI,BABA DOGO,bathing soap,DETREX,21.12,0.000630949,0.00041117,67.19783718,0.001231283,0.082739525
NAIROBI,BABA DOGO,bathing soap,DIVA,4.8,0.004858078,0.004634224,,0.02484921,
NAIROBI,BABA DOGO,bathing soap,SAWA SOAP,2.475,2.35E-05,1.13E-05,,0.001631262,
NAIROBI,BABA DOGO,detergent,USHINDI DETERGENT,0,0,0,74.51829581,,
NAIROBI,BABA DOGO,dishwashing paste,USHINDI DISHWASHING PASTE,108.8,0.005344146,0.001178746,,0.010011779,
NAIROBI,BABA DOGO,glycerine,DIVA,1.689847222,0.001582207,0.001631485,,0.019285308,
NAIROBI,BABA DOGO,glycerine,SAWA GLYCERINE,3.543381944,3.37E-05,1.61E-05,,0.00821486,
NAIROBI,BABA DOGO,lotion,BELLEZA,3.2869375,0.001932367,0.000914026,,0.009414534,
NAIROBI,BABA DOGO,lotion,FRESCO,1.19525,0.001114601,0.000546996,,0.004444444,
NAIROBI,BABA DOGO,margarine,ONJA,1.5,0.000512768,0.000330834,92.03302737,0.002202643,0.202715919
NAIROBI,BABA DOGO,milking jelly,SAWA MILKING JELLY,17.6525,0.000168873,8.04E-05,,0.017779841,
NAIROBI,BABA DOGO,oil,FRESH FRI,1365.076,0.018521453,0.003043886,37.81685091,0.027352235,1.034375398
NAIROBI,BABA DOGO,oil,POPCO,140.77,0.001536048,0.000871896,46.23935775,0.003954984,0.182875905
NAIROBI,BABA DOGO,oil,SALIT,910.612,0.008495336,0.003530036,55.19586421,0.040119823,2.21444828
NAIROBI,BABA DOGO,petroleum jelly,SAWA PETROLLEUM JELLY,0.95625,8.96E-06,4.35E-06,,0.007968127,
NAIROBI,BABA DOGO,toilet soap,SAWA SOAP,410.082,0.003927587,0.00186741,,0.01019802,
NAIROBI,BANANA,bar soap,NDUME,0,0,0,43.85208803,0,0
NAIROBI,ONGATA RONGAI,bar soap,USHINDI BAR,1383.325,0.067947526,0.014987027,64.68852176,0.369117981,23.87769652
NAIROBI,BANANA,bar soap,WHITEWASH,99.05,0.001451454,0.000282713,,0.002481339,
WESTERN,KOPERE,bathing soap,AFRISENSE,12.5225,0.011215702,0.005193397,,0.028881266,
NAIROBI,BANANA,bathing soap,DETREX,459.48975,0.013727022,0.008945484,67.19783718,0.02678796,1.800092979
NAIROBI,BANANA,bathing soap,SAWA SOAP,40.65,0.000389145,0.00018511,,0.027010137,
NAIROBI,BANANA,detergent,USHINDI DETERGENT,0,0,0,74.51829581,,
NAIROBI,BANANA,dishwashing liquid,USHINDI DISHWASHING LIQUID,24.56825,0.001206768,0.000266174,,0.013385424,
NAIROBI,BANANA,dishwashing paste,USHINDI DISHWASHING PASTE,25.4,0.001247622,0.000275185,,0.002337309,
NAIROBI,BANANA,fat,FRYMATE,3,8.71E-05,0.003244997,44.10888076,0.025125628,1.108263336
NAIROBI,BANANA,glycerine,SAWA GLYCERINE,13.80791667,0.00013205,6.29E-05,,0.032155392,
NAIROBI,BANANA,lotion,BELLEZA,18.02835417,0.010869565,0.005013295,,0.052956752,
NAIROBI,BANANA,lotion,FRESCO,6.972291667,0.00699159,0.00319081,,0.027878788,
NAIROBI,BANANA,margarine,ONJA,3.5,0.001333197,0.000771945,92.03302737,0.005726872,0.52706139
NAIROBI,BANANA,milking jelly,SAWA MILKING JELLY,70.75811111,0.000677522,0.000322215,,0.071333009,
NAIROBI,BANANA,oil,FRESH FRI,1485.815833,0.02016073,0.003313115,37.81685091,0.029773098,1.125924794
NAIROBI,BANANA,oil,SALIT,101.578,0.000943953,0.000393773,55.19586421,0.004457885,0.246056838
NAIROBI,BANANA,petroleum jelly,SAWA PETROLLEUM JELLY,5.1,4.86E-05,2.32E-05,,0.04328142,
NAIROBI,BANANA,toilet soap,SAWA SOAP,613.4089861,0.005875065,0.00279331,,0.015254667,
NAIROBI,BISIL,bar soap,NDUME,950,0.007519918,0.007829297,43.85208803,0.036316651,1.59256096
NAIROBI,BISIL,bar soap,POPCO,1070,0.012075383,0.006627326,48.74696664,0.237400383,11.57254853
NAIROBI,KIAMBU,bar soap,USHINDI BAR,1066.875,0.052403822,0.011558588,64.68852176,0.284678398,18.41542477
NAIROBI,BISIL,bar soap,WHITEWASH,713.55,0.010456186,0.00203665,,0.017875411,
NAIROBI,BISIL,bathing soap,4U,66,0.001283314,0.006731774,,0.022595901,
WESTERN,HARAMBEE,bathing soap,AFRISENSE,12.4425,0.011143328,0.005160219,,0.028694898,
NAIROBI,BISIL,bathing soap,DETREX,160.746,0.004802205,0.003129451,67.19783718,0.00937139,0.629737107
NAIROBI,BISIL,bathing soap,DIVA,3.2,0.003172825,0.003089482,,0.016229092,
NAIROBI,BISIL,bathing soap,SAWA SOAP,111.36,0.001066409,0.000507105,,0.074018397,
NAIROBI,BISIL,detergent,USHINDI DETERGENT,0,0,0,74.51829581,,
NAIROBI,BISIL,dishwashing liquid,USHINDI DISHWASHING LIQUID,87.08225,0.004277392,0.000943454,,0.047444684,
NAIROBI,BISIL,dishwashing paste,USHINDI DISHWASHING PASTE,4.8,0.000235771,5.20E-05,,0.000441696,
NAIROBI,BISIL,fat,DIRIA,32383.5,0.738626125,0.318969126,46.10392559,0.738626125,34.0535639
NAIROBI,BISIL,fat,FRYKING,120,0.177959792,1,,1,
NAIROBI,BISIL,fat,MPISHI POA,41.88666667,0.002316151,0.018552929,45.63081372,0.097744361,4.460154725
NAIROBI,BISIL,glycerine,SAWA GLYCERINE,95.14502083,0.000911101,0.000433266,,0.221862343,
NAIROBI,BISIL,handwash,SAWA HANDWASH,1.028333333,9.65E-06,4.68E-06,,0.067636771,
NAIROBI,BISIL,lotion,BELLEZA,34.064625,0.020591787,0.009472635,,0.100323625,
NAIROBI,BISIL,lotion,FRESCO,23.70579167,0.024014591,0.010848756,,0.095757576,
NAIROBI,BISIL,margarine,ONJA,68,0.027792021,0.014997794,92.03302737,0.11938326,10.98720283
NAIROBI,BISIL,milking jelly,SAWA MILKING JELLY,147.8059444,0.001415491,0.000673071,,0.149030177,
NAIROBI,BISIL,oil,FRESH FRI,305.627,0.004137381,0.000681496,37.81685091,0.00611003,0.231062078
NAIROBI,BISIL,oil,POPCO,4600.856,0.052122385,0.028496608,46.23935775,0.13420358,6.205487331
NAIROBI,BISIL,oil,SALIT,2695.721833,0.025157242,0.01045011,55.19586421,0.118806843,6.557646366
NAIROBI,BISIL,petroleum jelly,SAWA PETROLLEUM JELLY,8.43625,8.06E-05,3.84E-05,,0.071713147,
NAIROBI,BISIL,toilet soap,SAWA SOAP,691.2365,0.006620502,0.003147717,,0.017190201,
NAIROBI,BRIEGDRIA,bathing soap,DETREX,15.827,0.000472824,0.000308125,67.19783718,0.000922704,0.062003715
NAIROBI,BRIEGDRIA,fat,MPISHI POA,10.47166667,0.000534496,0.004638232,45.63081372,0.022556391,1.029266475
NAIROBI,BRIEGDRIA,glycerine,SAWA GLYCERINE,0.315243056,2.82E-06,1.44E-06,,0.000685696,
NAIROBI,BRIEGDRIA,lotion,BELLEZA,1.4940625,0.000845411,0.000415466,,0.004118858,
NAIROBI,BRIEGDRIA,lotion,FRESCO,3.58575,0.003546459,0.001640988,,0.014141414,
NAIROBI,BRIEGDRIA,milking jelly,SAWA MILKING JELLY,1.377,1.30E-05,6.27E-06,,0.001367176,
NAIROBI,BRIEGDRIA,oil,FRESH FRI,77.525,0.001040455,0.000172867,37.81685091,0.00153653,0.058106726
NAIROBI,BRIEGDRIA,oil,SALIT,5.346333333,4.57E-05,2.07E-05,55.19586421,0.000216027,0.011923798
NAIROBI,BRIEGDRIA,toilet soap,SAWA SOAP,35.298,0.000337883,0.000160738,,0.000877316,
NAIROBI,SOUTH C,bar soap,USHINDI BAR,849.85,0.041743773,0.009207326,64.68852176,0.226768775,14.66933684
NAIROBI,Buruburu,bar soap,WHITEWASH,139.2,0.002039803,0.000397312,,0.003487152,
NAIROBI,Buruburu,bathing soap,SAWA SOAP,15.12,0.000144617,6.89E-05,,0.010037703,
NAIROBI,Buruburu,detergent,USHINDI DETERGENT,0,0,0,74.51829581,,
NAIROBI,Buruburu,fat,DIRIA,2.5,0,2.46E-05,46.10392559,0,0
NAIROBI,Buruburu,fat,FRYMATE,72,0.002491419,0.077879935,44.10888076,0.718592965,31.6963314
NAIROBI,Buruburu,fat,MPISHI POA,275.87,0.015586166,0.122191546,45.63081372,0.657754924,30.0138924
NAIROBI,Buruburu,oil,FRESH FRI,110.484,0.001487937,0.00024636,37.81685091,0.002197366,0.083097456
NAIROBI,Buruburu,oil,POPCO,5.34,0,3.31E-05,46.23935775,0,0
NAIROBI,CALIFORNIA,bar soap,WHITEWASH,8.4,0.000123092,2.40E-05,,0.000210432,
NAIROBI,CALIFORNIA,bathing soap,DETREX,0.96,2.87E-05,1.87E-05,67.19783718,5.60E-05,0.003760888
NAIROBI,CALIFORNIA,bathing soap,SAWA SOAP,2.7,2.57E-05,1.23E-05,,0.001780843,
NAIROBI,CALIFORNIA,lotion,BELLEZA,0.597625,0.000301932,0.000166187,,0.001471021,
NAIROBI,CALIFORNIA,milking jelly,SAWA MILKING JELLY,0.51,4.68E-06,2.32E-06,,0.000492869,
NAIROBI,CALIFORNIA,oil,FRESH FRI,2.673,2.42E-05,5.96E-06,37.81685091,3.57E-05,0.001351178
NAIROBI,CALIFORNIA,petroleum jelly,SAWA PETROLLEUM JELLY,0.06375,4.07E-07,2.90E-07,,0.000362188,
NAIROBI,CALIFORNIA,toilet soap,SAWA SOAP,15.9,0.000152088,7.24E-05,,0.000394897,
NAIROBI,JUJA,bar soap,USHINDI BAR,804.05,0.039494124,0.008711126,64.68852176,0.214547783,13.87877895
NAIROBI,CHOKAA,bar soap,WHITEWASH,57.75,0.000846254,0.000164833,,0.001446717,
RIFT VALLEY,OL KALOU1,bathing soap,AFRISENSE,12.1125,0.010844785,0.005851294,,0.010844785,
NAIROBI,CHOKAA,bathing soap,DETREX,2.4,7.17E-05,4.67E-05,67.19783718,0.000139918,0.009402219
NAIROBI,CHOKAA,bathing soap,SAWA SOAP,5.05,4.82E-05,2.30E-05,,0.003343131,
NAIROBI,CHOKAA,detergent,USHINDI DETERGENT,0,0,0,74.51829581,,
NAIROBI,CHOKAA,dishwashing paste,USHINDI DISHWASHING PASTE,4.8,0.000235771,5.20E-05,,0.000441696,
NAIROBI,CHOKAA,glycerine,SAWA GLYCERINE,0.882680556,8.25E-06,4.02E-06,,0.002009161,
NAIROBI,CHOKAA,lotion,BELLEZA,0.2988125,0.000120773,8.31E-05,,0.000588408,
NAIROBI,CHOKAA,margarine,ONJA,0.75,0.000205107,0.000165417,92.03302737,0.000881057,0.081086368
NAIROBI,CHOKAA,milking jelly,SAWA MILKING JELLY,1.53,1.45E-05,6.97E-06,,0.001521465,
NAIROBI,CHOKAA,oil,FRESH FRI,162.1708333,0.002189686,0.000361613,37.81685091,0.003233699,0.12228832
NAIROBI,CHOKAA,oil,SALIT,5.346,4.57E-05,2.07E-05,55.19586421,0.000216012,0.011922987
NAIROBI,CHOKAA,petroleum jelly,SAWA PETROLLEUM JELLY,0.34,3.05E-06,1.55E-06,,0.002716407,
NAIROBI,CHOKAA,toilet soap,SAWA SOAP,39.4985,0.000378116,0.000179866,,0.000981781,
NAIROBI,DAGORATI NDONYO,bar soap,NDUME,0,0,0,43.85208803,0,0
NAIROBI,KAWANGWARE 46,bar soap,USHINDI BAR,733.875,0.036047198,0.007950846,64.68852176,0.195822716,12.667482
NAIROBI,DAGORATI NDONYO,bar soap,WHITEWASH,54.9,0.000804491,0.000156698,,0.001375321,
NAIROBI,DAGORATI NDONYO,bathing soap,DETREX,6.24,0.000186417,0.000121482,67.19783718,0.000363788,0.024445769
NAIROBI,DAGORATI NDONYO,bathing soap,SAWA SOAP,4.375,4.17E-05,1.99E-05,,0.002894388,
NAIROBI,DAGORATI NDONYO,detergent,USHINDI DETERGENT,0,0,0,74.51829581,,
NAIROBI,DAGORATI NDONYO,dishwashing liquid,USHINDI DISHWASHING LIQUID,0.824,4.05E-05,8.93E-06,,0.000448937,
NAIROBI,DAGORATI NDONYO,dishwashing paste,USHINDI DISHWASHING PASTE,5.4,0.000265243,5.85E-05,,0.000496908,
NAIROBI,DAGORATI NDONYO,fat,MPISHI POA,2.094333333,5.94E-05,0.000927646,45.63081372,0.002506266,0.114362942
NAIROBI,DAGORATI NDONYO,glycerine,SAWA GLYCERINE,3.215604167,3.06E-05,1.46E-05,,0.007450366,
NAIROBI,DAGORATI NDONYO,lotion,BELLEZA,1.095645833,0.000603865,0.000304675,,0.002942042,
NAIROBI,DAGORATI NDONYO,lotion,FRESCO,2.3905,0.00233053,0.001093992,,0.009292929,
NAIROBI,DAGORATI NDONYO,margarine,ONJA,0.25,0,5.51E-05,92.03302737,0,0
NAIROBI,DAGORATI NDONYO,milking jelly,SAWA MILKING JELLY,2.958,2.81E-05,1.35E-05,,0.0029615,
NAIROBI,DAGORATI NDONYO,oil,FRESH FRI,232.5598333,0.003145353,0.000518569,37.81685091,0.004645015,0.175659857
NAIROBI,DAGORATI NDONYO,oil,SALIT,11.1375,9.98E-05,4.32E-05,55.19586421,0.0004713,0.026013791
NAIROBI,DAGORATI NDONYO,petroleum jelly,SAWA PETROLLEUM JELLY,0.8925,8.34E-06,4.06E-06,,0.007424846,
NAIROBI,DAGORATI NDONYO,toilet soap,SAWA SOAP,58.377,0.000558935,0.000265834,,0.00145128,
NAIROBI,DANDORA 1,bar soap,NDUME,120,0.000949884,0.000988964,43.85208803,0.004587366,0.201165595
NAIROBI,GATUNDU NORTH,bar soap,USHINDI BAR,723.175,0.035521625,0.007834922,64.68852176,0.192967593,12.48278834
NAIROBI,DANDORA 1,bar soap,WHITEWASH,756.85,0.011090694,0.002160239,,0.018960136,
NAIROBI,DANDORA 1,bathing soap,4U,24,0.000447668,0.002447918,,0.007882291,
NAIROBI,DANDORA 1,bathing soap,DETREX,178.56,0.005334389,0.00347626,67.19783718,0.010409934,0.699525076
NAIROBI,DANDORA 1,bathing soap,DIVA,24,0.025081115,0.023171118,,0.128290619,
NAIROBI,DANDORA 1,bathing soap,SAWA SOAP,80.64,0.000772171,0.000367214,,0.053595632,
NAIROBI,DANDORA 1,detergent,USHINDI DETERGENT,0,0,0,74.51829581,,
NAIROBI,DANDORA 1,dishwashing liquid,USHINDI DISHWASHING LIQUID,110.99,0.005451717,0.001202472,,0.06047025,
NAIROBI,DANDORA 1,dishwashing paste,USHINDI DISHWASHING PASTE,62.4,0.003065025,0.000676045,,0.005742049,
NAIROBI,DANDORA 1,glycerine,SAWA GLYCERINE,20.64271528,0.000197514,9.40E-05,,0.048096565,
NAIROBI,DANDORA 1,lotion,BELLEZA,0.099604167,0,2.77E-05,,0,
NAIROBI,DANDORA 1,milking jelly,SAWA MILKING JELLY,171.153,0.00163911,0.000779388,,0.172573994,
NAIROBI,DANDORA 1,oil,FRESH FRI,189.7913333,0.002564688,0.000423202,37.81685091,0.003787497,0.143231202
NAIROBI,DANDORA 1,oil,POPCO,80.196,0.000849017,0.000496715,46.23935775,0.002186032,0.101080697
NAIROBI,DANDORA 1,oil,SALIT,133.65,0.001243308,0.000518101,55.19586421,0.005871608,0.324088478
NAIROBI,DANDORA 1,toilet soap,SAWA SOAP,521.036,0.004990311,0.002372667,,0.012957394,
NAIROBI,DANDORA 2,bar soap,NDUME,710,0.005620149,0.005851369,43.85208803,0.027141918,1.19022977
NAIROBI,DANDORA 2,bar soap,POPCO,90,0.000960214,0.000557439,48.74696664,0.018877685,0.920229894
NAIROBI,KAJIADO,bar soap,USHINDI BAR,665.95,0.032710791,0.007214943,64.68852176,0.177698024,11.4950225
NAIROBI,DANDORA 2,bar soap,WHITEWASH,576.365,0.008445911,0.00164509,,0.014438738,
NAIROBI,DANDORA 2,bathing soap,4U,84,0.001641448,0.008567713,,0.028901734,
NAIROBI,DANDORA 2,bathing soap,DETREX,69.6,0.002079264,0.001354994,67.19783718,0.004057636,0.272664344
NAIROBI,DANDORA 2,detergent,USHINDI DETERGENT,0,0,0,74.51829581,,
NAIROBI,DANDORA 2,glycerine,DIVA,0.187680556,0,0.000181199,,0,
NAIROBI,DANDORA 2,glycerine,SAWA GLYCERINE,0.517006944,4.75E-06,2.35E-06,,0.001156281,
NAIROBI,DANDORA 2,lotion,BELLEZA,5.777041667,0.003442029,0.00160647,,0.016769638,
NAIROBI,DANDORA 2,lotion,FRESCO,2.3905,0.00233053,0.001093992,,0.009292929,
NAIROBI,DANDORA 2,milking jelly,SAWA MILKING JELLY,2.108,2.00E-05,9.60E-06,,0.002104336,
NAIROBI,DANDORA 2,oil,FRESH FRI,41.877,0.000556464,9.34E-05,37.81685091,0.000821779,0.031077097
NAIROBI,DANDORA 2,oil,POPCO,53.456,0.000545732,0.000331094,46.23935775,0.001405139,0.064972732
NAIROBI,DANDORA 2,oil,SALIT,178.2,0.00165913,0.000690802,55.19586421,0.007835357,0.432479274
NAIROBI,DANDORA 2,petroleum jelly,SAWA PETROLLEUM JELLY,0.255,2.24E-06,1.16E-06,,0.001992032,
NAIROBI,DANDORA 2,toilet soap,SAWA SOAP,290.543,0.002782635,0.00132306,,0.007225141,
NAIROBI,DANDORA 3,bar soap,NDUME,50,0.000395785,0.000412068,43.85208803,0.001911403,0.083818998
NAIROBI,DANDORA 3,oil,SALIT,35.64,0.000328499,0.00013816,55.19586421,0.001551361,0.085628728
NAIROBI,DANDORA 4,bar soap,NDUME,370,0.00292881,0.003049305,43.85208803,0.01414438,0.620260584
NAIROBI,DANDORA 4,bar soap,WHITEWASH,33.6,0.000492366,9.59E-05,,0.000841726,
NAIROBI,DANDORA 4,bathing soap,4U,24,0.000447668,0.002447918,,0.007882291,
NAIROBI,DANDORA 4,bathing soap,DETREX,120.96,0.003613618,0.002354886,67.19783718,0.007051891,0.473871826
NAIROBI,DANDORA 4,lotion,BELLEZA,6.573875,0.003925121,0.001828052,,0.019123272,
NAIROBI,DANDORA 4,lotion,FRESCO,4.183375,0.004154423,0.001914486,,0.016565657,
NAIROBI,DANDORA 4,milking jelly,SAWA MILKING JELLY,25.75933333,0.000246521,0.000117302,,0.025954996,
NAIROBI,DANDORA 4,oil,FRESH FRI,140.786,0.001899346,0.000313929,37.81685091,0.002804928,0.10607355
NAIROBI,DANDORA 4,toilet soap,SAWA SOAP,223.344,0.002138999,0.001017052,,0.005553933,
NAIROBI,ATHI RIVER,bar soap,USHINDI BAR,624.075,0.030653933,0.006761266,64.68852176,0.166524355,10.77221438
NAIROBI,DANDORA 5,glycerine,DIVA,0.563041667,0.000395362,0.000543596,,0.004819009,
NAIROBI,DANDORA 5,oil,FRESH FRI,32.078,0.000423424,7.15E-05,37.81685091,0.000625307,0.023647134
NAIROBI,DANDORA 5,toilet soap,SAWA SOAP,2.7,2.57E-05,1.23E-05,,6.66E-05,
NAIROBI,DONHOLM,bar soap,NDUME,35.6,0.000281799,0.000293393,43.85208803,0.001360919,0.059679126
NAIROBI,DONHOLM,bar soap,WHITEWASH,1538.8,0.022549196,0.00439212,,0.038549062,
NAIROBI,DONHOLM,bathing soap,DETREX,50.106,0.001496891,0.000975479,67.19783718,0.002921148,0.196294822
NAIROBI,DONHOLM,dishwashing liquid,USHINDI DISHWASHING LIQUID,377.446,0.018539766,0.004089273,,0.205642437,
NAIROBI,DONHOLM,dishwashing paste,USHINDI DISHWASHING PASTE,182.4,0.008959304,0.001976133,,0.016784452,
NAIROBI,DONHOLM,milking jelly,SAWA MILKING JELLY,5.484666667,5.23E-05,2.50E-05,,0.005509461,
NAIROBI,DONHOLM,oil,FRESH FRI,4499.662,0.061079529,0.010033476,37.81685091,0.090201433,3.411134152
NAIROBI,DONHOLM,oil,POPCO,1796.21,0.020312064,0.011125298,46.23935775,0.052299059,2.418274922
NAIROBI,DONHOLM,oil,SALIT,3833.096,0.035773296,0.014859202,55.19586421,0.1689419,9.324894191
NAIROBI,DONHOLM,toilet soap,SAWA SOAP,39.624,0.000379318,0.000180438,,0.000984902,
NAIROBI,Defco 03S Shop Kahawa,bar soap,WHITEWASH,113.94,0.001669649,0.000325213,,0.002854354,
NAIROBI,Defco 03S Shop Kahawa,oil,FRESH FRI,16.038,0.00020565,3.58E-05,37.81685091,0.000303701,0.011485014
NAIROBI,Defco 03S Shop Kahawa,petroleum jelly,SAWA PETROLLEUM JELLY,0.1275,1.02E-06,5.81E-07,,0.000905469,
NAIROBI,Defco 03S Shop Kahawa,toilet soap,SAWA SOAP,28.2,0.000269898,0.000128416,,0.000700792,
NAIROBI,UTAWALA,bar soap,USHINDI BAR,623.9,0.030645338,0.00675937,64.68852176,0.166477659,10.76919369
NAIROBI,Deliverance Road Kitengela,bar soap,WHITEWASH,90.3,0.001323234,0.000257739,,0.00226214,
NAIROBI,Deliverance Road Kitengela,bathing soap,DETREX,15.1665,0.000453091,0.000295266,67.19783718,0.000884197,0.059416146
NAIROBI,Deliverance Road Kitengela,bathing soap,SAWA SOAP,4.95,4.72E-05,2.25E-05,,0.003276651,
NAIROBI,Deliverance Road Kitengela,detergent,USHINDI DETERGENT,0,0,0,74.51829581,,
NAIROBI,Deliverance Road Kitengela,dishwashing liquid,USHINDI DISHWASHING LIQUID,2.261833333,0.000111099,2.45E-05,,0.001232306,
NAIROBI,Deliverance Road Kitengela,dishwashing paste,USHINDI DISHWASHING PASTE,2.4,0.000117886,2.60E-05,,0.000220848,
NAIROBI,Deliverance Road Kitengela,glycerine,SAWA GLYCERINE,0.605291667,5.59E-06,2.76E-06,,0.001362192,
NAIROBI,Deliverance Road Kitengela,lotion,BELLEZA,1.394458333,0.000785024,0.000387769,,0.003824654,
NAIROBI,Deliverance Road Kitengela,lotion,FRESCO,1.294854167,0.001215929,0.000592579,,0.004848485,
NAIROBI,Deliverance Road Kitengela,margarine,ONJA,0.75,0.000205107,0.000165417,92.03302737,0.000881057,0.081086368
NAIROBI,Deliverance Road Kitengela,milking jelly,SAWA MILKING JELLY,1.9125,1.81E-05,8.71E-06,,0.001907189,
NAIROBI,Deliverance Road Kitengela,oil,FRESH FRI,28.0685,0.000368987,6.26E-05,37.81685091,0.000544915,0.020606983
NAIROBI,Deliverance Road Kitengela,oil,SALIT,4.455,3.74E-05,1.73E-05,55.19586421,0.000176737,0.009755172
NAIROBI,Deliverance Road Kitengela,petroleum jelly,SAWA PETROLLEUM JELLY,0.255,2.24E-06,1.16E-06,,0.001992032,
NAIROBI,Deliverance Road Kitengela,toilet soap,SAWA SOAP,54.98566667,0.000526453,0.000250391,,0.001366939,
NAIROBI,EASTLEIGH,bar soap,NDUME,9300,0.073616042,0.076644693,43.85208803,0.355520895,15.5903336
NAIROBI,EASTLEIGH,bar soap,POPCO,60,0.000619954,0.000371626,48.74696664,0.012188215,0.594138507
NAIROBI,NGONG,bar soap,USHINDI BAR,524.375,0.02575677,0.00568111,64.68852176,0.139921017,9.051283764
NAIROBI,EASTLEIGH,bar soap,WHITEWASH,37741.95,0.553061242,0.107724965,,0.945487887,
NAIROBI,EASTLEIGH,bathing soap,4U,42,0.000805802,0.004283856,,0.014188124,
RIFT VALLEY,CHEPARORUA,bathing soap,AFRISENSE,12.0825,0.010817645,0.010880136,,0.103883411,
NAIROBI,EASTLEIGH,bathing soap,DETREX,697.8303333,0.020847325,0.01358557,67.19783718,0.040683064,2.73381394
NAIROBI,EASTLEIGH,bathing soap,DIVA,9.6,0.009913837,0.009268447,,0.050709562,
NAIROBI,EASTLEIGH,bathing soap,SAWA SOAP,22.55,0.000215782,0.000102687,,0.014977193,
NAIROBI,EASTLEIGH,dishwashing liquid,USHINDI DISHWASHING LIQUID,271.06225,0.013314304,0.002936705,,0.147681792,
NAIROBI,EASTLEIGH,dishwashing paste,USHINDI DISHWASHING PASTE,1432,0.070338393,0.015514374,,0.131772674,
NAIROBI,EASTLEIGH,fat,DIRIA,1680,0.038264579,0.016547567,46.10392559,0.038264579,1.764147291
NAIROBI,EASTLEIGH,glycerine,SAWA GLYCERINE,4.451256944,4.24E-05,2.03E-05,,0.010332346,
NAIROBI,EASTLEIGH,lotion,BELLEZA,5.97625,0.003562802,0.001661866,,0.017358046,
NAIROBI,EASTLEIGH,lotion,FRESCO,3.984166667,0.003951768,0.00182332,,0.015757576,
NAIROBI,EASTLEIGH,margarine,ONJA,14,0.005640447,0.003087781,92.03302737,0.024229075,2.229875112
NAIROBI,EASTLEIGH,milking jelly,SAWA MILKING JELLY,127.4045,0.001220085,0.000580168,,0.128456796,
NAIROBI,EASTLEIGH,oil,FRESH FRI,19516.54567,0.264962806,0.043518558,37.81685091,0.391293538,14.79748939
NAIROBI,EASTLEIGH,oil,POPCO,23987.61,0.272007126,0.148573553,46.23935775,0.700358019,32.384105
NAIROBI,EASTLEIGH,oil,SALIT,20403.21533,0.19043592,0.079094159,55.19586421,0.899346994,49.64023459
NAIROBI,EASTLEIGH,petroleum jelly,SAWA PETROLLEUM JELLY,4.335,4.13E-05,1.97E-05,,0.036762043,
NAIROBI,EASTLEIGH,toilet soap,SAWA SOAP,3464.3195,0.033181261,0.015775639,,0.086155483,
NAIROBI,KITALE,bar soap,USHINDI BAR,496.375,0.024381438,0.005377757,64.68852176,0.132449668,8.56797326
NAIROBI,EASTLEIGH - JAM STREET,bar soap,WHITEWASH,36362.4,0.532845656,0.103787384,,0.910928257,
NAIROBI,EASTLEIGH - JAM STREET,bathing soap,4U,48,0.00092518,0.004895836,,0.016290068,
NAIROBI,KIAMBU,bathing soap,AFRISENSE,11.9125,0.01066385,0.014603887,67.59199191,0.141506603,9.564713141
NAIROBI,EASTLEIGH - JAM STREET,bodywash,SAWA BODYWASH,21.75,0.000208119,9.90E-05,,0.24124627,
NAIROBI,EASTLEIGH - JAM STREET,dishwashing liquid,USHINDI DISHWASHING LIQUID,1718.203,0.084396395,0.018615115,,0.936121862,
NAIROBI,EASTLEIGH - JAM STREET,dishwashing paste,USHINDI DISHWASHING PASTE,10867.2,0.533785883,0.117735901,,1,
NAIROBI,EASTLEIGH - JAM STREET,lotion,FRESCO,0.597625,0.000506637,0.000273498,,0.002020202,
NAIROBI,EASTLEIGH - JAM STREET,milking jelly,SAWA MILKING JELLY,93.47533333,0.000895109,0.000425663,,0.094241685,
NAIROBI,EASTLEIGH - JAM STREET,oil,FRESH FRI,1536.138,0.020843951,0.003425325,37.81685091,0.030782069,1.164080918
NAIROBI,EASTLEIGH - JAM STREET,oil,POPCO,34248.212,0.388382968,0.212125282,46.23935775,1,46.23935775
NAIROBI,EASTLEIGH - JAM STREET,oil,SALIT,12557.804,0.117208209,0.048681001,55.19586421,0.553523993,30.55223515
NAIROBI,EASTLEIGH - JAM STREET,toilet soap,SAWA SOAP,191.1,0.001830164,0.000870221,,0.004752039,
NAIROBI,EASTLEIGH 1ST AVENUE,bar soap,NDUME,244,0.001931432,0.002010893,43.85208803,0.009327645,0.40903671
NAIROBI,LIMURU,bar soap,USHINDI BAR,466.475,0.022912781,0.005053818,64.68852176,0.124471335,8.051866687
NAIROBI,EASTLEIGH 1ST AVENUE,bar soap,WHITEWASH,20310,0.297617739,0.05796982,,0.508793504,
NAIROBI,EASTLEIGH 1ST AVENUE,bathing soap,4U,114,0.002238338,0.01162761,,0.039411456,
NAIROBI,EASTLEIGH 1ST AVENUE,bathing soap,DETREX,303.546,0.009068282,0.005909524,67.19783718,0.017696539,1.189169124
